customer_reference_id,item_purchased,purchase_amount,date_purchase,review_rating,payment_method,item_purchased_encoded,payment_method_encoded,purchase_month,purchase_weekday,purchase_day,avg_spend_per_customer
3959,Socks,109.0,2023-08-14,2.4,Cash,36,0,8,0,14,107.29
4084,Shorts,17.0,2023-05-18,2.1,Cash,32,0,5,3,18,105.1
4047,Jacket,81.0,2023-07-04,4.2,Cash,16,0,7,1,4,113.0
4043,T-shirt,97.0,2022-10-29,3.8,Cash,41,0,10,5,29,126.6
4065,Shorts,143.0,2023-08-25,3.1,Cash,32,0,8,4,25,113.95
4060,Flannel Shirt,166.0,2023-03-05,2.7,Credit Card,10,1,3,6,5,296.06
4094,Skirt,185.0,2023-08-19,2.0,Credit Card,33,1,8,5,19,111.13
4040,Scarf,119.0,2023-04-02,1.0,Credit Card,31,1,4,6,2,383.47
4107,Skirt,164.0,2023-05-08,3.7,Cash,33,0,5,0,8,118.41
3962,Onesie,148.0,2023-06-21,1.8,Credit Card,22,1,6,2,21,128.5
3965,Trench Coat,158.0,2023-02-13,2.8,Cash,44,0,2,0,13,103.73
3992,Bowtie,61.0,2023-04-30,2.7,Credit Card,5,1,4,6,30,107.63
3996,Vest,89.0,2023-06-01,4.3,Cash,48,0,6,3,1,101.5
4102,Shorts,120.0,2023-03-01,3.1,Cash,32,0,3,2,1,216.11
4118,Blazer,47.0,2022-10-14,3.8,Credit Card,2,1,10,4,14,97.59
4111,Vest,154.0,2023-01-28,1.1,Credit Card,48,1,1,5,28,106.41
4112,Onesie,91.0,2023-05-06,2.6,Credit Card,22,1,5,5,6,123.2
4057,Boots,194.0,2023-03-03,3.4,Cash,4,0,3,4,3,96.13
4057,Flip-Flops,91.0,2023-05-11,3.7,Credit Card,11,1,5,3,11,96.13
3973,Umbrella,115.0,2023-01-21,2.0,Cash,47,0,1,5,21,206.25
4055,Wallet,173.0,2023-08-11,3.3,Cash,49,0,8,4,11,315.0
4005,Flip-Flops,80.0,2023-03-14,4.8,Credit Card,11,1,3,1,14,112.33
4072,Jeans,167.0,2023-09-05,5.0,Cash,17,0,9,1,5,111.31
4034,Pants,162.0,2022-12-01,1.2,Cash,25,0,12,3,1,117.75
3980,Poncho,185.0,2023-04-01,3.0,Credit Card,27,1,4,5,1,250.75
4098,Coat,44.0,2023-04-07,2.6,Credit Card,8,1,4,4,7,87.07
4002,Trench Coat,164.0,2023-05-21,5.0,Credit Card,44,1,5,6,21,287.27
3965,Poncho,176.0,2023-09-28,3.6,Cash,27,0,9,3,28,103.73
4111,Tank Top,109.0,2022-12-23,3.4,Cash,42,0,12,4,23,106.41
4082,Polo Shirt,45.0,2023-08-05,4.3,Cash,26,0,8,5,5,124.9
4004,Onesie,114.0,2023-09-09,2.6,Credit Card,22,1,9,5,9,104.0
4007,Onesie,13.0,2022-12-16,1.4,Credit Card,22,1,12,4,16,106.5
3974,Cardigan,115.0,2023-09-06,2.1,Cash,7,0,9,2,6,237.2
4029,Wallet,62.0,2023-01-29,2.1,Credit Card,49,1,1,6,29,84.4
4016,Slippers,122.0,2023-06-19,1.7,Cash,34,0,6,0,19,85.77
4031,Kimono,135.0,2023-04-21,4.9,Credit Card,19,1,4,4,21,132.19
4091,Swimsuit,127.0,2023-07-15,3.4,Credit Card,40,1,7,5,15,117.92
3974,Wallet,119.0,2023-01-16,4.6,Cash,49,0,1,0,16,237.2
4073,Sneakers,20.0,2023-09-30,2.8,Credit Card,35,1,9,5,30,110.26
4051,Pajamas,110.0,2022-12-10,4.6,Credit Card,24,1,12,5,10,101.75
4089,Tank Top,200.0,2023-07-18,2.7,Cash,42,0,7,1,18,113.9
3959,Skirt,147.0,2022-11-16,3.6,Cash,33,0,11,2,16,107.29
4040,Tie,143.0,2023-07-15,3.1,Credit Card,43,1,7,5,15,383.47
4057,Pants,20.0,2023-09-28,1.4,Cash,25,0,9,3,28,96.13
3985,Cardigan,111.0,2023-03-06,3.7,Cash,7,0,3,0,6,104.89
4094,Shorts,142.0,2022-12-24,3.5,Cash,32,0,12,5,24,111.13
3974,T-shirt,87.0,2022-12-30,4.2,Credit Card,41,1,12,4,30,237.2
4056,Slippers,83.0,2023-03-04,3.7,Credit Card,34,1,3,5,4,101.13
4009,Blazer,118.0,2022-11-17,3.3,Credit Card,2,1,11,3,17,75.8
3990,Dress,23.0,2023-04-12,4.5,Credit Card,9,1,4,2,12,106.69
4009,Backpack,46.0,2023-04-10,2.8,Credit Card,0,1,4,0,10,75.8
4036,Backpack,175.0,2022-11-06,1.4,Credit Card,0,1,11,6,6,139.45
4067,Wallet,194.0,2023-07-10,4.9,Cash,49,0,7,0,10,326.4
4078,Flip-Flops,56.0,2023-03-28,3.2,Cash,11,0,3,1,28,115.24
3997,Bowtie,188.0,2023-08-18,4.9,Credit Card,5,1,8,4,18,317.25
4111,Dress,110.0,2023-02-09,3.0,Cash,9,0,2,3,9,106.41
4104,Raincoat,125.0,2023-07-04,4.4,Credit Card,28,1,7,1,4,123.0
4107,Overalls,192.0,2023-07-27,2.2,Credit Card,23,1,7,3,27,118.41
4008,Camisole,126.0,2023-05-11,4.0,Credit Card,6,1,5,3,11,98.45
4074,Sneakers,176.0,2022-10-14,3.1,Cash,35,0,10,4,14,99.89
4027,T-shirt,51.0,2023-05-28,3.3,Credit Card,41,1,5,6,28,103.2
4008,Coat,41.0,2023-01-16,3.0,Cash,8,0,1,0,16,98.45
3993,Trench Coat,172.0,2023-02-28,4.2,Credit Card,44,1,2,1,28,100.45
4071,Trench Coat,144.0,2023-04-16,1.2,Credit Card,44,1,4,6,16,128.36
3973,Scarf,196.0,2023-05-31,2.9,Cash,31,0,5,2,31,206.25
4111,Romper,50.0,2023-02-09,4.4,Credit Card,29,1,2,3,9,106.41
4020,Flannel Shirt,107.0,2023-04-19,1.3,Cash,10,0,4,2,19,128.08
4102,Jacket,178.0,2023-03-27,4.6,Credit Card,16,1,3,0,27,216.11
4082,Hat,51.0,2023-08-21,3.4,Credit Card,14,1,8,0,21,124.9
4074,Backpack,55.0,2023-07-22,3.4,Credit Card,0,1,7,5,22,99.89
4075,Pants,23.0,2023-04-02,4.6,Credit Card,25,1,4,6,2,307.26
4104,Raincoat,89.0,2023-07-07,3.9,Credit Card,28,1,7,4,7,123.0
3967,Backpack,124.0,2023-02-24,4.8,Cash,0,0,2,4,24,108.39
3980,Camisole,56.0,2023-08-30,4.4,Credit Card,6,1,8,2,30,250.75
4073,Overalls,169.0,2023-06-08,3.9,Cash,23,0,6,3,8,110.26
4045,Romper,13.0,2023-02-16,4.2,Credit Card,29,1,2,3,16,107.46
4033,Blouse,137.0,2023-08-10,2.7,Credit Card,3,1,8,3,10,127.31
4057,Sneakers,11.0,2022-11-29,1.2,Credit Card,35,1,11,1,29,96.13
4113,Tunic,136.0,2023-05-07,3.6,Cash,46,0,5,6,7,119.31
4001,Wallet,160.0,2022-11-03,2.1,Cash,49,0,11,3,3,258.11
4063,Blazer,126.0,2023-05-16,3.8,Credit Card,2,1,5,1,16,98.41
4020,Vest,30.0,2022-10-03,2.3,Credit Card,48,1,10,0,3,128.08
4002,Jacket,11.0,2023-03-23,1.4,Credit Card,16,1,3,3,23,287.27
4115,Backpack,150.0,2022-10-08,3.3,Cash,0,0,10,5,8,242.44
4067,Onesie,170.0,2022-12-23,3.6,Credit Card,22,1,12,4,23,326.4
4074,Pajamas,63.0,2022-12-25,1.7,Cash,24,0,12,6,25,99.89
4102,Wallet,19.0,2023-09-07,3.4,Credit Card,49,1,9,3,7,216.11
4018,Trench Coat,32.0,2023-07-11,2.2,Credit Card,44,1,7,1,11,88.69
4094,Sandals,179.0,2022-11-21,4.9,Cash,30,0,11,0,21,111.13
4031,Blouse,162.0,2023-01-26,4.0,Cash,3,0,1,3,26,132.19
3974,Tank Top,153.0,2023-03-04,2.6,Cash,42,0,3,5,4,237.2
4083,Slippers,158.0,2023-09-08,3.3,Credit Card,34,1,9,4,8,272.13
4062,Slippers,19.0,2023-06-04,1.9,Credit Card,34,1,6,6,4,85.07
3988,Slippers,104.0,2023-09-24,3.5,Cash,34,0,9,6,24,115.53
4051,Flip-Flops,27.0,2022-10-31,1.5,Cash,11,0,10,0,31,101.75
3976,Vest,150.0,2023-09-28,2.9,Credit Card,48,1,9,3,28,389.67
4086,Dress,41.0,2023-02-09,3.3,Credit Card,9,1,2,3,9,102.83
4040,Jeans,80.0,2023-07-16,3.5,Credit Card,17,1,7,6,16,383.47
4072,Coat,188.0,2023-09-22,1.9,Cash,8,0,9,4,22,111.31
3999,Gloves,24.0,2023-06-08,3.3,Credit Card,12,1,6,3,8,93.65
4010,Wallet,171.0,2023-02-26,4.0,Credit Card,49,1,2,6,26,124.33
4086,Skirt,32.0,2022-10-15,4.3,Cash,33,0,10,5,15,102.83
3968,Kimono,186.0,2022-12-06,4.5,Credit Card,19,1,12,1,6,97.95
4075,Umbrella,190.0,2023-07-31,1.4,Cash,47,0,7,0,31,307.26
3963,Onesie,165.0,2022-12-05,3.9,Credit Card,22,1,12,0,5,108.08
3975,Leggings,76.0,2023-07-03,2.4,Credit Card,20,1,7,0,3,90.5
4120,Tunic,169.0,2023-04-27,1.2,Cash,46,0,4,3,27,110.88
4075,Gloves,43.0,2023-02-26,3.2,Credit Card,12,1,2,6,26,307.26
4044,Camisole,171.0,2023-08-24,4.3,Credit Card,6,1,8,3,24,485.83
4006,Skirt,69.0,2023-01-13,4.6,Credit Card,33,1,1,4,13,99.22
4058,Hat,59.0,2022-10-16,2.2,Credit Card,14,1,10,6,16,94.6
4021,Tunic,40.0,2023-08-22,1.1,Credit Card,46,1,8,1,22,102.08
3986,Tie,63.0,2023-03-29,2.2,Credit Card,43,1,3,2,29,328.22
4040,Sweater,95.0,2023-07-23,2.6,Cash,39,0,7,6,23,383.47
4081,Sandals,173.0,2023-07-28,2.9,Cash,30,0,7,4,28,106.95
4075,Shorts,82.0,2023-04-16,4.0,Credit Card,32,1,4,6,16,307.26
3974,Dress,27.0,2023-09-29,1.5,Credit Card,9,1,9,4,29,237.2
3978,Poncho,139.0,2023-01-05,3.2,Cash,27,0,1,3,5,130.17
4097,Jacket,11.0,2022-11-30,3.5,Cash,16,0,11,2,30,490.75
4069,Tunic,111.0,2023-01-06,4.5,Credit Card,46,1,1,4,6,68.14
3992,Swimsuit,167.0,2023-05-02,3.2,Cash,40,0,5,1,2,107.63
3998,Jeans,182.0,2023-05-25,3.1,Credit Card,17,1,5,3,25,123.71
4000,Hat,131.0,2022-12-04,4.1,Credit Card,14,1,12,6,4,83.94
3961,Leggings,175.0,2023-08-05,3.5,Cash,20,0,8,5,5,106.13
4002,Bowtie,147.0,2023-05-01,3.2,Cash,5,0,5,0,1,287.27
4032,Pajamas,128.0,2023-05-12,2.0,Cash,24,0,5,4,12,93.29
3988,Blouse,115.0,2022-11-10,2.6,Credit Card,3,1,11,3,10,115.53
4093,Handbag,24.0,2022-10-02,2.8,Credit Card,13,1,10,6,2,100.29
4057,Sunglasses,86.0,2022-12-12,2.5,Credit Card,38,1,12,0,12,96.13
4000,Sun Hat,183.0,2023-03-11,4.6,Cash,37,0,3,5,11,83.94
4026,Sandals,94.0,2023-02-21,3.6,Credit Card,30,1,2,1,21,98.93
3996,Kimono,100.0,2022-12-30,3.5,Credit Card,19,1,12,4,30,101.5
4002,Cardigan,96.0,2022-12-06,2.9,Credit Card,7,1,12,1,6,287.27
4012,Gloves,170.0,2022-12-09,3.8,Credit Card,12,1,12,4,9,312.0
3965,Socks,52.0,2023-09-15,3.8,Cash,36,0,9,4,15,103.73
4093,Poncho,109.0,2023-09-24,1.3,Credit Card,27,1,9,6,24,100.29
3969,Flannel Shirt,88.0,2023-08-12,3.2,Cash,10,0,8,5,12,88.09
4119,Socks,90.0,2023-07-30,4.2,Cash,36,0,7,6,30,104.38
4090,Hoodie,79.0,2023-07-07,2.3,Cash,15,0,7,4,7,102.06
4121,Slippers,137.0,2022-10-22,3.8,Cash,34,0,10,5,22,124.38
3983,Jeans,105.0,2022-11-08,3.1,Cash,17,0,11,1,8,96.92
4056,Handbag,87.0,2023-01-16,2.5,Credit Card,13,1,1,0,16,101.13
3970,Scarf,19.0,2023-07-12,3.6,Cash,31,0,7,2,12,119.56
4110,Dress,33.0,2023-01-23,1.5,Credit Card,9,1,1,0,23,219.05
3958,Blouse,16.0,2023-05-05,3.3,Cash,3,0,5,4,5,75.62
3969,T-shirt,138.0,2023-06-08,2.2,Credit Card,41,1,6,3,8,88.09
4008,Jumpsuit,133.0,2023-08-14,4.1,Cash,18,0,8,0,14,98.45
4020,Tie,144.0,2022-10-10,3.2,Credit Card,43,1,10,0,10,128.08
4052,Sunglasses,93.0,2022-11-19,3.0,Credit Card,38,1,11,5,19,112.89
4008,Jacket,142.0,2023-05-21,2.0,Credit Card,16,1,5,6,21,98.45
3961,Hat,19.0,2022-11-07,2.2,Cash,14,0,11,0,7,106.13
4064,Umbrella,192.0,2023-03-18,2.5,Cash,47,0,3,5,18,115.62
3964,Camisole,39.0,2022-12-17,2.4,Credit Card,6,1,12,5,17,115.93
4043,Backpack,185.0,2023-03-06,2.2,Credit Card,0,1,3,0,6,126.6
4006,Flannel Shirt,32.0,2023-02-20,1.9,Credit Card,10,1,2,0,20,99.22
3973,Kimono,21.0,2023-04-26,4.2,Cash,19,0,4,2,26,206.25
3981,Scarf,200.0,2023-02-19,4.4,Credit Card,31,1,2,6,19,392.0
3999,Sunglasses,157.0,2023-03-01,4.2,Credit Card,38,1,3,2,1,93.65
3999,Onesie,173.0,2022-10-15,4.1,Cash,22,0,10,5,15,93.65
3968,Trench Coat,92.0,2023-08-13,1.7,Credit Card,44,1,8,6,13,97.95
4063,Raincoat,83.0,2022-12-25,3.8,Cash,28,0,12,6,25,98.41
3984,Flip-Flops,181.0,2023-02-04,2.3,Cash,11,0,2,5,4,451.93
4100,Jacket,13.0,2023-05-24,3.7,Credit Card,16,1,5,2,24,118.57
4117,Bowtie,153.0,2023-03-06,1.7,Credit Card,5,1,3,0,6,103.58
4005,Belt,62.0,2023-04-22,2.2,Cash,1,0,4,5,22,112.33
4116,Handbag,150.0,2023-04-04,4.2,Cash,13,0,4,1,4,111.75
4010,Pajamas,46.0,2023-05-12,4.5,Credit Card,24,1,5,4,12,124.33
4095,Jacket,82.0,2023-03-08,2.9,Credit Card,16,1,3,2,8,94.06
4058,Sunglasses,53.0,2022-12-12,4.1,Credit Card,38,1,12,0,12,94.6
3987,Blouse,96.0,2022-10-28,1.7,Cash,3,0,10,4,28,112.31
4016,Flannel Shirt,22.0,2022-11-27,1.4,Credit Card,10,1,11,6,27,85.77
3984,Skirt,182.0,2023-04-16,4.8,Credit Card,33,1,4,6,16,451.93
4039,Kimono,32.0,2023-06-09,1.2,Cash,19,0,6,4,9,109.3
4001,Gloves,55.0,2022-12-06,4.9,Credit Card,12,1,12,1,6,258.11
4059,Loafers,186.0,2023-01-21,3.1,Credit Card,21,1,1,5,21,97.87
4037,Polo Shirt,167.0,2022-11-05,3.8,Credit Card,26,1,11,5,5,125.0
3960,Trousers,95.0,2023-07-19,1.5,Cash,45,0,7,2,19,97.08
4056,Jeans,192.0,2023-07-28,1.7,Credit Card,17,1,7,4,28,101.13
4011,Gloves,146.0,2023-04-02,4.8,Cash,12,0,4,6,2,94.75
3973,Pajamas,33.0,2023-08-11,2.8,Cash,24,0,8,4,11,206.25
4028,Romper,188.0,2023-08-22,2.6,Cash,29,0,8,1,22,80.44
4116,Raincoat,126.0,2023-03-22,1.7,Cash,28,0,3,2,22,111.75
4051,Jacket,174.0,2023-04-02,1.3,Credit Card,16,1,4,6,2,101.75
3968,Coat,129.0,2023-07-27,4.7,Credit Card,8,1,7,3,27,97.95
4062,Polo Shirt,76.0,2023-01-03,2.9,Cash,26,0,1,1,3,85.07
4034,Sunglasses,110.0,2023-06-07,2.4,Credit Card,38,1,6,2,7,117.75
4084,Flannel Shirt,94.0,2023-05-14,1.2,Credit Card,10,1,5,6,14,105.1
3983,Flip-Flops,93.0,2023-04-12,4.9,Cash,11,0,4,2,12,96.92
4094,Trench Coat,17.0,2023-02-13,2.5,Credit Card,44,1,2,0,13,111.13
4021,Flip-Flops,53.0,2023-08-09,4.0,Cash,11,0,8,2,9,102.08
3981,Sweater,99.0,2022-10-25,4.5,Cash,39,0,10,1,25,392.0
4110,Polo Shirt,42.0,2022-10-15,4.0,Cash,26,0,10,5,15,219.05
4040,Tank Top,113.0,2023-01-20,1.2,Credit Card,42,1,1,4,20,383.47
4118,Shorts,37.0,2023-07-09,2.7,Cash,32,0,7,6,9,97.59
4056,Slippers,176.0,2023-03-16,2.5,Cash,34,0,3,3,16,101.13
4042,Sandals,128.0,2023-01-01,1.8,Cash,30,0,1,6,1,111.32
4001,Backpack,115.0,2023-03-22,1.4,Cash,0,0,3,2,22,258.11
